Wall time,Step,Value
1765002189.8192253,62641,0.02379879727959633
1765002285.2637224,63641,0.024386731907725334
1765002315.4643052,63961,0.017721015959978104
1765002320.2005353,64000,0.016722746193408966
1765002380.6299958,64641,0.014156552031636238
1765002580.698485,66641,0.014019889757037163
1765002610.8144174,66961,0.021816588938236237
1765002675.9108858,67641,0.014163563959300518
1765002710.6946387,68000,0.01726401224732399
1765002771.2051876,68641,0.015691883862018585
1765002806.488467,69000,0.013741103932261467
1765002867.1436462,69641,0.01718093454837799
1765002897.4439166,69961,0.017199717462062836
1765002932.7568107,70320,0.012610146775841713
1765002993.169391,70961,0.03467803820967674
1765003308.4855645,71000,0.011679871007800102
1765003368.867468,71641,0.01833469420671463
1765003495.1023026,72961,0.015335500240325928
1765003499.8084574,73000,0.014491898939013481
1765003530.017933,73320,0.013450445607304573
1765003560.207544,73641,0.022612672299146652
1765003751.2850754,75641,0.02401340752840042
1765003795.0301254,76000,0.020825983956456184
1765003825.1043856,76320,0.01182066835463047
1765003890.0688457,77000,0.014037283137440681
1765003985.2008874,78000,0.019234545528888702
1765004045.7061796,78641,0.012735995464026928
1765004075.902827,78961,0.017715565860271454
1765004141.539076,79641,0.013917125761508942
1765004176.3829393,80000,0.016109585762023926
1765004612.4616168,81320,0.011928616091609001
1765004673.0406227,81961,0.01291610300540924
1765004677.7234716,82000,0.013913075439631939
1765004803.154798,83320,0.037920672446489334
1765004833.3152587,83641,0.013901624828577042
1765004868.2132308,84000,0.012707775458693504
1765004958.9890342,84961,0.01641746051609516
1765004993.8076854,85320,0.03053068183362484
1765005023.9600909,85641,0.014181180857121944
1765005128.2003965,86641,0.01935752108693123
1765005162.974924,87000,0.016712000593543053
1765005193.118508,87320,0.01367577351629734
1765005223.2441661,87641,0.014571278356015682
1765005318.502158,88641,0.0154452845454216
1765005413.7395568,89641,0.015665894374251366
1765005444.0858405,89961,0.01607862487435341
1765005448.8334203,90000,0.016386160627007484
1765005479.0160913,90320,0.016732608899474144
1765005509.1878245,90641,0.017886774614453316
1765005539.3581607,90961,0.014589395374059677
1765006011.0023427,92641,0.016981584951281548
1765006076.1902585,93320,0.014085921458899975
1765006106.3606157,93641,0.01532319001853466
1765006296.6157887,95641,0.015452481806278229
1765006400.4737644,96641,0.013972131535410881
1765006430.6183448,96961,0.015541622415184975
1765006435.3129435,97000,0.015005160123109818
1765006465.933276,97320,0.017435315996408463
1765006496.1046436,97641,0.014844292774796486
1765006561.110273,98320,0.01671501435339451
1765006686.6886759,99641,0.017093053087592125
1765006721.7631006,100000,0.015280005522072315
1765007133.909778,101000,0.017436129972338676
1765007164.4518254,101320,0.012954287230968475
1765007259.704842,102320,0.011075389571487904
1765007290.3658555,102641,0.01102627906948328
1765007320.5748947,102961,0.014461297541856766
1765007385.756076,103641,0.01515553891658783
1765007450.8558216,104320,0.018775224685668945
1765007481.183291,104641,0.015675395727157593
1765007546.31735,105320,0.01244211383163929
1765007576.6709569,105641,0.01753142848610878
1765007680.776076,106641,0.01294863410294056
1765007806.7745707,107961,0.01397013384848833
1765007811.5542655,108000,0.014093282632529736
1765007841.7402952,108320,0.016307063400745392
1765007902.2379773,108961,0.011822923086583614
1765007906.915579,109000,0.01760132610797882
1765007937.052618,109320,0.014615945518016815
1765007997.717532,109961,0.017782406881451607
1765008002.4599915,110000,0.016104497015476227
1765008032.857172,110320,0.015510118566453457
1765008063.0326195,110641,0.010948307812213898
1765008468.7654123,111641,0.016088195145130157
1765008498.9099224,111961,0.012708875350654125
1765008503.5729403,112000,0.012950383126735687
1765008533.7358239,112320,0.015418605878949165
1765008564.081999,112641,0.014658000320196152
1765008599.122072,113000,0.015929916873574257
1765008660.1841323,113641,0.013101182878017426
1765008695.1664817,114000,0.017279112711548805
1765008725.3441608,114320,0.01813887618482113
1765008820.5975952,115320,0.019157644361257553
1765008850.7512674,115641,0.014698313549160957
1765008894.6913679,116000,0.013217012397944927
1765008954.8055828,116641,0.01647580787539482
1765009049.8357134,117641,0.014481425285339355
1765009079.9863656,117961,0.013092795386910439
1765009145.119242,118641,0.030016129836440086
1765009175.6060765,118961,0.01811795122921467
1765009180.264235,119000,0.012264512479305267
1765009210.4237804,119320,0.01582523062825203
1765009270.872575,119961,0.01177750900387764
1765009275.555128,120000,0.014708665199577808
1765009366.113406,120961,0.01574031263589859
1765009681.935785,121000,0.016783734783530235
1765009712.076473,121320,0.01467379741370678
1765009772.4558892,121961,0.01272677257657051
1765009837.5104203,122641,0.017698805779218674
1765009932.7480762,123641,0.01665266789495945
1765010028.3285236,124641,0.012117099948227406
1765010058.469184,124961,0.014031749218702316
1765010123.5536635,125641,0.01313221175223589
1765010197.1985452,126320,0.0176885724067688
1765010227.4632986,126641,0.01677616685628891
1765010257.799087,126961,0.01283243577927351
1765010262.6313074,127000,0.011119314469397068
1765010292.770766,127320,0.014027874916791916
1765010322.9152386,127641,0.015987254679203033
1765010388.001675,128320,0.013388242572546005
1765010418.1807928,128641,0.013132563792169094
1765010448.338276,128961,0.01465797983109951
1765010453.1831143,129000,0.012030289508402348
1765010544.237848,129961,0.013491759076714516
1765011015.58841,131641,0.014629503712058067
1765011080.9488587,132320,0.020274603739380836
1765011111.3174012,132641,0.012637132778763771
1765011146.2245579,133000,0.0194140262901783
1765011176.4518595,133320,0.013940919190645218
1765011206.6818314,133641,0.016307299956679344
1765011236.9106002,133961,0.013604501262307167
1765011241.7105904,134000,0.016978885978460312
1765011302.033073,134641,0.010326124727725983
1765011337.2414765,135000,0.013204503804445267
1765011397.742831,135641,0.013418770395219326
1765011427.9138188,135961,0.010159789584577084
1765011501.807368,136641,0.01755470596253872
1765011536.598392,137000,0.01392863504588604
1765011627.3126247,137961,0.0140338484197855
1765011631.9943748,138000,0.024807490408420563
1765011787.953672,139641,0.012555067427456379
1765011818.2007813,139961,0.021949129179120064
1765011822.8710902,140000,0.011521915905177593
1765012231.1417232,141000,0.013712783344089985
1765012321.6604466,141961,0.013659733347594738
1765012357.1702425,142320,0.012447068467736244
1765012422.2972312,143000,0.015427042730152607
1765012517.3599114,144000,0.016486573964357376
1765012613.0378325,145000,0.012144781649112701
1765012643.1751134,145320,0.01270999014377594
1765012673.4977603,145641,0.01627606526017189
1765012717.3453197,146000,0.01064692810177803
1765012777.4981427,146641,0.012196054682135582
1765012807.6540987,146961,0.015220748260617256
1765012812.2672427,147000,0.012269150465726852
1765012872.8227663,147641,0.010521670803427696
1765012907.6376457,148000,0.011187177151441574
1765012937.7748396,148320,0.013608133420348167
1765012967.909643,148641,0.012938164174556732
1765012998.0488646,148961,0.01584288850426674
1765013063.0514512,149641,0.01118127629160881
1765013093.1942995,149961,0.02081797830760479
1765013127.956462,150320,0.010761233046650887
1765013507.7326415,151000,0.012609215453267097
1765013568.3558233,151641,0.02433190681040287
1765013633.3690388,152320,0.01971711963415146
1765013663.6711526,152641,0.013002471998333931
1765013698.6116989,153000,0.01451562438160181
1765013759.0006547,153641,0.010168100707232952
1765013793.801461,154000,0.01839091256260872
1765013854.0986679,154641,0.018707552924752235
1765013884.3595512,154961,0.013039911165833473
1765013949.5601394,155641,0.0081362659111619
1765013993.7096584,156000,0.019070841372013092
1765014023.898368,156320,0.02266627550125122
1765014119.4597573,157320,0.011571908369660378
1765014214.9851933,158320,0.00889901164919138
1765014280.0968847,159000,0.010996018536388874
1765014310.248513,159320,0.010155481286346912
1765014340.4092903,159641,0.01370922289788723
1765014370.5643218,159961,0.014632239937782288
1765014375.2743144,160000,0.011993834748864174
1765014810.9339905,161320,0.012376094236969948
1765014871.7028193,161961,0.013812162913382053
1765014876.4628851,162000,0.01891481503844261
1765014906.7730303,162320,0.018237100914120674
1765014937.168494,162641,0.012697814032435417
1765014967.4691029,162961,0.010231764055788517
1765015032.7801187,163641,0.01610131561756134
1765015067.7366097,164000,0.016901034861803055
1765015253.9722817,165961,0.010924438014626503
1765015327.8035817,166641,0.00902811624109745
1765015453.7314372,167961,0.01443826500326395
1765015458.4416547,168000,0.00932108610868454
1765015488.6818154,168320,0.012946680188179016
1765015554.0726812,169000,0.01329477597028017
1765015614.4870403,169641,0.012952793389558792
1765015644.7010944,169961,0.01763545162975788
1765015649.4499352,170000,0.011309574358165264
1765015740.0376396,170961,0.011803975328803062
1765016152.0582845,172000,0.009042979218065739
1765016212.7774723,172641,0.01206695195287466
1765016248.0281413,173000,0.020379550755023956
1765016278.2733128,173320,0.011037619784474373
1765016339.0132437,173961,0.013848154805600643
1765016404.3638804,174641,0.01330253854393959
1765016434.544664,174961,0.012717831879854202
1765016469.810195,175320,0.011212056502699852
1765016574.0528352,176320,0.014449761249125004
1765016604.1517665,176641,0.01485193520784378
1765016638.938231,177000,0.012800074182450771
1765016729.577858,177961,0.012770303525030613
1765016764.8041856,178320,0.011788546107709408
1765016829.8202214,179000,0.01567470096051693
1765016860.1857364,179320,0.012872936204075813
1765016920.752174,179961,0.009366725571453571
1765016955.644814,180320,0.010282418690621853
1765016985.7797632,180641,0.013062907382845879
1765017330.9595304,181000,0.011629162356257439
1765017361.1091452,181320,0.010135686956346035
1765017421.466648,181961,0.01183819305151701
1765017426.1845703,182000,0.010199487209320068
1765017456.4424617,182320,0.009581620804965496
1765017582.2656996,183641,0.011798208579421043
1765017678.0217426,184641,0.012701736763119698
1765017708.2727003,184961,0.01254853792488575
1765017713.0995774,185000,0.015001502819359303
1765018002.7173176,187961,0.013716021552681923
1765018007.3337743,188000,0.011264397762715816
1765018067.6707296,188641,0.010184661485254765
1765018198.7522862,190000,0.00832662358880043
1765018228.9730868,190320,0.012783430516719818
1765018605.5367713,191000,0.011699853464961052
1765018635.732271,191320,0.009878990240395069
1765018701.1621473,192000,0.011592489667236805
1765018791.9588637,192961,0.010672259144484997
1765018796.822364,193000,0.014432735741138458
1765018857.2579994,193641,0.012069717049598694
1765018887.4692338,193961,0.01085595227777958
1765018892.2051754,194000,0.014208979904651642
1765018922.5721564,194320,0.013137076050043106
1765018953.0998673,194641,0.009486439637839794
1765019092.3390222,196000,0.011704403907060623
1765019182.710485,196961,0.009148739278316498
1765019373.2117856,198961,0.0118024293333292
1765019473.633406,200000,0.016739128157496452
1765019503.93583,200320,0.01628218963742256
1765019534.0770543,200641,0.01044293399900198
1765019564.1956563,200961,0.011796914041042328
1765019944.13704,201641,0.01049273181706667
1765020134.4559476,203641,0.010790864937007427
1765020164.5995982,203961,0.011136306449770927
1765020199.3892126,204320,0.009588737972080708
1765020259.8772726,204961,0.01597467251121998
1765020355.889267,205961,0.008936431258916855
1765020369.5703442,206000,0.010622172616422176
1765020464.5096807,207000,0.009535936638712883
1765020494.6078343,207320,0.010548957623541355
1765020554.7892523,207961,0.012472757138311863
1765020559.571166,208000,0.011412396095693111
1765020589.646879,208320,0.010473494417965412
1765020649.8164937,208961,0.013897696509957314
1765020654.4864883,209000,0.016291696578264236
1765020744.7220528,209961,0.015819991007447243
1765020779.6568527,210320,0.011389721184968948
1765021216.1627383,211641,0.011470009572803974
1765021246.4039478,211961,0.009839014150202274
1765021311.8867369,212641,0.01537686213850975
1765021377.2281785,213320,0.01171034760773182
1765021442.5126956,214000,0.010495861060917377
1765021502.9662662,214641,0.015810806304216385
1765021568.1101813,215320,0.009412889368832111
1765021598.6962945,215641,0.011207418516278267
1765021703.5615437,216641,0.012346015311777592
1765021733.7982364,216961,0.012846797704696655
1765022024.4206667,220000,0.011299429461359978
1765022054.6123364,220320,0.010032609105110168
1765022084.8005404,220641,0.00878896564245224
1765022430.5738883,221000,0.011095590889453888
1765022491.3909373,221641,0.010757718235254288
1765022526.3064847,222000,0.011590871028602123
1765022616.881123,222961,0.012262608855962753
1765022651.8137388,223320,0.01075811218470335
1765022681.987104,223641,0.008693045005202293
1765022747.054208,224320,0.018085438758134842
1765022777.179007,224641,0.01189330779016018
1765022812.2105553,225000,0.0116255022585392
1765022902.579141,225961,0.009911543689668179
1765022916.3738055,226000,0.008480791933834553
1765022976.9817984,226641,0.008558644913136959
1765023007.2351391,226961,0.01139555312693119
1765023072.2612345,227641,0.02099006064236164
1765023167.438443,228641,0.011665815487504005
1765023197.5621,228961,0.011057710275053978
1765023232.6565104,229320,0.010281724855303764
1765023292.9028935,229961,0.008924665860831738
1765023387.986543,230961,0.010439256206154823
1765023702.6434264,231000,0.007524825632572174
1765023763.0515027,231641,0.014478743076324463
1765023793.5532825,231961,0.008521018549799919
1765023798.242709,232000,0.008668601512908936
1765023828.7262113,232320,0.010679342783987522
1765023889.148556,232961,0.01167193241417408
1765023984.7578557,233961,0.009047061204910278
1765024019.721279,234320,0.011307938024401665
1765024049.9872293,234641,0.006895194761455059
1765024115.2575972,235320,0.009976604953408241
1765024219.5861197,236320,0.008664095774292946
1765024285.004749,237000,0.009533912874758244
1765024376.1510699,237961,0.012788888067007065
1765024380.8336177,238000,0.012033908627927303
1765024476.140096,239000,0.014510534703731537
1765024536.453998,239641,0.010727968998253345
1765024566.712082,239961,0.010900945402681828
1765024601.5632493,240320,0.013325437903404236
1765024662.1943903,240961,0.009437531232833862
1765024977.710036,241000,0.010045651346445084
1765025068.2381852,241961,0.011777220293879509
1765025168.701562,243000,0.006828959099948406
1765025229.1723366,243641,0.007459358777850866
1765025259.3294613,243961,0.010654687881469727
1765025294.2185237,244320,0.009971020743250847
1765025324.3849046,244641,0.009401078335940838
1765025419.5459745,245641,0.008706552907824516
1765025523.74233,246641,0.009733721613883972
1765025558.4674673,247000,0.009369879961013794
1765025618.7786777,247641,0.011284274980425835
1765025653.5924456,248000,0.00936390832066536
1765025714.2628813,248641,0.005941427778452635
1765025744.3552155,248961,0.010820036754012108
1765025809.4236407,249641,0.01083601824939251
1765025839.6799996,249961,0.00920267403125763
1765025844.3232334,250000,0.008931109681725502
1765025904.4924042,250641,0.008648324757814407
1765026344.745515,251961,0.008789550513029099
1765026379.6822386,252320,0.008794929832220078
1765026439.9016259,252961,0.012448746711015701
1765026444.600187,253000,0.007076882757246494
1765026474.7416394,253320,0.009589992463588715
1765026600.760981,254641,0.013641959056258202
1765026696.234076,255641,0.0079658143222332
1765026740.6106243,256000,0.012084364891052246
1765026770.7242978,256320,0.009729811921715736
1765026926.7196398,257961,0.013271519914269447
1765026931.4804265,258000,0.014036374166607857
1765026961.8357055,258320,0.00989830493927002
1765026992.0629532,258641,0.007938364520668983
1765027022.4165628,258961,0.010648159310221672
1765027118.4248557,259961,0.012005661614239216
1765027183.7718587,260641,0.009181762114167213
1765027625.841382,262000,0.009832462295889854
1765027656.800172,262320,0.012337489053606987
1765027722.2686408,263000,0.010296197608113289
1765027782.6452212,263641,0.011549876071512699
1765027812.8402634,263961,0.010947924107313156
1765027817.4975345,264000,0.01047130674123764
1765027878.3748662,264641,0.018511267378926277
1765027943.4579196,265320,0.00987835880368948
1765028004.0375323,265961,0.0109951077029109
1765028047.7173111,266320,0.012888859957456589
1765028077.8202343,266641,0.011157035827636719
1765028107.9387555,266961,0.014574773609638214
1765028112.6953979,267000,0.010329782031476498
1765028142.8336918,267320,0.006901229731738567
1765028172.9755762,267641,0.008280997164547443
1765028238.1130874,268320,0.009136735461652279
1765028268.2670777,268641,0.008757348172366619
1765028303.0828242,269000,0.014440473169088364
1765028333.2315118,269320,0.009189014323055744
1765028363.5190167,269641,0.01138899102807045
1765028428.7819617,270320,0.008107229135930538
1765028458.9025738,270641,0.008062334731221199
1765028489.0281515,270961,0.011903442442417145
1765028894.0767102,271961,0.00792445708066225
1765029054.4914882,273641,0.011097577400505543
1765029089.3253639,274000,0.014183726161718369
1765029149.6886315,274641,0.008303796872496605
1765029180.1264226,274961,0.009989041835069656
1765029184.836758,275000,0.010672933422029018
1765029275.603378,275961,0.00878261961042881
1765029319.4533956,276320,0.008179153315722942
1765029379.6274352,276961,0.010334784165024757
1765029384.3421357,277000,0.00960029661655426
1765029444.5833893,277641,0.012591764330863953
1765029569.9952598,278961,0.009100327268242836
1765029604.8549297,279320,0.011123559437692165
1765029635.0520582,279641,0.00867665745317936
1765029700.211638,280320,0.00885726884007454
1765029730.7199194,280641,0.008839379996061325
1765030077.0722537,281000,0.04003918170928955
1765030107.3060822,281320,0.0070054791867733
1765030167.8028398,281961,0.011165406554937363
1765030172.436504,282000,0.010746031068265438
1765030233.065337,282641,0.009122413583099842
1765030263.2654016,282961,0.011404572986066341
1765030268.0090022,283000,0.016295425593852997
1765030358.766486,283961,0.010240107774734497
1765030424.31609,284641,0.014520769938826561
1765030489.4589899,285320,0.009038316085934639
1765030519.7230253,285641,0.011287078261375427
1765030563.9424603,286000,0.008421864360570908
1765030624.4399376,286641,0.009424695745110512
1765030654.5633347,286961,0.009678284637629986
1765030659.3138843,287000,0.008574078790843487
1765030689.4709265,287320,0.009220866486430168
1765030849.5578928,289000,0.012232892215251923
1765030910.0053391,289641,0.007463077083230019
1765030944.8578773,290000,0.010967910289764404
1765031005.2482662,290641,0.01102789118885994
1765031035.3929741,290961,0.013798628933727741
1765031476.851464,292320,0.005981594789773226
1765031507.0377145,292641,0.010308259166777134
1765031542.0306065,293000,0.0113848727196455
1765031572.2165282,293320,0.008743973448872566
1765031602.4065616,293641,0.011117101646959782
1765031698.0167217,294641,0.013224262744188309
1765031732.766321,295000,0.008578173816204071
1765031793.0321846,295641,0.007695958949625492
1765031836.891973,296000,0.0071091861464083195
1765031866.923376,296320,0.00968826562166214
1765031897.1583912,296641,0.006689943373203278
1765031962.3605053,297320,0.008067954331636429
1765031992.4879758,297641,0.011197158135473728
1765032022.6565464,297961,0.010259872302412987
1765032057.4389107,298320,0.014492344111204147
1765032087.5547318,298641,0.00881896447390318
1765032152.5208497,299320,0.00862137321382761
1765032247.9553804,300320,0.012281885370612144
1765032278.0877573,300641,0.00843142345547676
1765032308.216514,300961,0.011980696581304073
1765032658.3038228,301320,0.008363435044884682
1765032753.9214842,302320,0.008056611754000187
1765032784.3248496,302641,0.012169886380434036
1765032814.5860016,302961,0.0065514883026480675
1765032879.8415723,303641,0.009432216174900532
1765033006.0528204,304961,0.01238047145307064
1765033041.0085962,305320,0.008677124977111816
1765033145.6805875,306320,0.007975976914167404
1765033210.702208,307000,0.010004665702581406
1765033241.022114,307320,0.010774809867143631
1765033366.8875463,308641,0.009356856346130371
1765033401.8663568,309000,0.011464159935712814
1765033462.2604449,309641,0.013173806481063366
1765033492.4539015,309961,0.006718010641634464
1765033497.3205838,310000,0.008197814226150513
1765033558.18725,310641,0.010248366743326187
1765033933.8827333,311320,0.009888633154332638
1765033964.0756617,311641,0.008599805645644665
1765033994.4288952,311961,0.007806496229022741
1765033999.1023583,312000,0.014245452359318733
1765034059.7778852,312641,0.008015585131943226
1765034095.0222657,313000,0.00928362738341093
1765034125.4995446,313320,0.012120281346142292
1765034190.54893,314000,0.009467460215091705
1765034220.7032964,314320,0.014372874051332474
1765034377.25506,315961,0.015700818970799446
1765034481.2133498,316961,0.016253994777798653
1765034581.0348096,318000,0.00979356374591589
1765034611.2784648,318320,0.009727194905281067
1765034641.6681921,318641,0.009466792456805706
1765034736.8175545,319641,0.008781380951404572
1765034801.6914792,320320,0.009094673208892345
1765035236.421581,321641,0.013300465419888496
1765035301.4814248,322320,0.008352848701179028
1765035427.2566807,323641,0.00855289213359356
1765035457.7877626,323961,0.00785752572119236
1765035522.9851153,324641,0.007972256280481815
1765035618.2130926,325641,0.007479134015738964
1765035722.4414563,326641,0.010548083111643791
1765035847.4411936,327961,0.014597388915717602
1765035947.6642375,329000,0.010496189817786217
1765036008.3576877,329641,0.00780574232339859
1765036073.4879339,330320,0.011256616562604904
1765036103.6555667,330641,0.009027616120874882
1765036449.4481647,331000,0.008505087345838547
1765036636.3770585,332961,0.01272505335509777
1765036832.559925,335000,0.008641299791634083
1765036862.80425,335320,0.0061431932263076305
1765036923.267564,335961,0.009860744699835777
1765036937.1604922,336000,0.007526548579335213
1765037027.785245,336961,0.010322146117687225
1765037032.5435016,337000,0.009974591434001923
1765037092.825352,337641,0.010337241925299168
1765037188.0482762,338641,0.008251017890870571
1765037222.9420419,339000,0.0068648261949419975
1765037318.7883418,340000,0.01032791193574667
1765037349.120391,340320,0.008955984376370907
1765037379.2986326,340641,0.008747215382754803
1765037409.4633772,340961,0.010719863697886467
1765037724.396144,341000,0.007811754941940308
1765037820.0473328,342000,0.009481964632868767
1765037850.2266915,342320,0.009294538758695126
1765037910.6156192,342961,0.011888155713677406
1765037915.3355987,343000,0.00998242199420929
1765038010.994154,344000,0.009861684404313564
1765038136.6871397,345320,0.009601892903447151
1765038166.986366,345641,0.008531791158020496
1765038270.9860535,346641,0.011435257270932198
1765038336.1354947,347320,0.007497163023799658
1765038431.4964359,348320,0.009365836158394814
1765038586.966167,349961,0.0075547955930233
1765039193.0667548,353000,0.006786242127418518
1765039223.282617,353320,0.01042622048407793
1765039318.9339662,354320,0.009468045085668564
1765039581.2862108,356961,0.007222432643175125
1765039585.9506645,357000,0.012776607647538185
1765039681.5563092,358000,0.0073515065014362335
1765039742.0509448,358641,0.014673326164484024
1765039772.2710428,358961,0.006545598618686199
1765039776.9155712,359000,0.00830142293125391
1765039807.135505,359320,0.008302445523440838
1765039872.286984,360000,0.008553879335522652
1765039962.8295152,360961,0.011220909655094147
1765040308.6464195,361320,0.012503568083047867
1765040369.5413756,361961,0.008912598714232445
1765040374.226994,362000,0.009380582720041275
1765040434.7007165,362641,0.009690199978649616
1765040465.0774841,362961,0.010689584538340569
1765040469.8193672,363000,0.00783451646566391
1765040500.0069847,363320,0.006687825545668602
1765040530.191778,363641,0.008507154881954193
1765040560.338076,363961,0.010231861844658852
1765040565.0555193,364000,0.012179220095276833
1765040595.1911416,364320,0.012561020441353321
1765040655.4868894,364961,0.011326417326927185
1765040824.5781825,366641,0.010119626298546791
1765040889.9230418,367320,0.008712433278560638
1765040919.9916193,367641,0.009887931868433952
1765040954.7542663,368000,0.007470846641808748
1765041140.2895858,369961,0.007909843698143959
1765041235.2738972,370961,0.010230322368443012
1765041579.7108784,371320,0.010565733537077904
1765041609.7932513,371641,0.007200818043202162
1765041674.9578035,372320,0.008774744346737862
1765041705.2636366,372641,0.008145828731358051
1765041800.565272,373641,0.00694538839161396
1765041830.748324,373961,0.01121908612549305
1765041835.653082,374000,0.010122589766979218
1765041896.0259647,374641,0.0072262948378920555
1765042065.401047,376320,0.008092427626252174
1765042095.4932177,376641,0.008560175076127052
1765042125.5937903,376961,0.010260598734021187
1765042160.409028,377320,0.012967471964657307
1765042221.1248407,377961,0.011457731947302818
1765042225.8408072,378000,0.00853638257831335
1765042411.7580445,379961,0.010684153065085411
1765042822.065634,381000,0.009640239179134369
1765042978.1423357,382641,0.009041907265782356
1765043043.768342,383320,0.009408549405634403
1765043074.183159,383641,0.00914150569587946
1765043139.5525296,384320,0.008258012123405933
1765043309.6127381,386000,0.008691821247339249
1765043400.1051056,386961,0.009604189544916153
1765043404.739883,387000,0.007325300015509129
1765043434.9594526,387320,0.011024320498108864
1765043656.5242848,389641,0.011399488896131516
1765043721.7410438,390320,0.00911155715584755
1765043751.9274352,390641,0.00706455809995532
1765044097.3263938,391000,0.009290894493460655
1765044157.599435,391641,0.009493978694081306
1765044187.959172,391961,0.010312611237168312
1765044192.6228034,392000,0.00865129567682743
1765044222.9180667,392320,0.00879092700779438
1765044288.0211408,393000,0.008756754919886589
1765044348.3550947,393641,0.012514330446720123
1765044383.659452,394000,0.010223418474197388
1765044414.1385677,394320,0.010990128852427006
1765044444.2654567,394641,0.013234611600637436
1765044509.2232852,395320,0.008085181005299091
